"code_rome","code_ogr","coeur_metier"
"K1909","506747",""
"K1909","506748",""
"K1909","506750","Principale"
"K1909","506751",""
"K1909","506753",""
"K1909","506755",""
"K1909","506756",""
"K1909","506758",""
"K1909","506759",""
"K1909","506763",""
"K1909","506764","Principale"
"K1909","511652",""
"K1909","511653",""
"K1909","511654",""
"K1909","511655","Principale"
"K1909","511656","Principale"
"K1909","511657",""
"K1909","511658",""
"K1909","511659",""
"K1909","511660",""
"K1909","511661",""
"K1909","511662",""
"K1909","514934",""
"K1909","514935",""
"K1910","100118",""
"K1910","101360",""
"K1910","103228",""
"K1910","103857",""
"K1910","107844",""
"K1910","107981",""
"K1910","108093",""
"K1910","108302",""
"K1910","108336",""
"K1910","115140",""
"K1910","116958",""
"K1910","116994",""
"K1910","117019",""
"K1910","119414",""
"K1910","121264",""
"K1910","121275",""
"K1910","122345","Principale"
"K1910","123554","Principale"
"K1910","124171",""
"K1910","300253",""
"K1910","300319",""
"K1910","300333","Principale"
"K1910","300334",""
"K1910","300339",""
"K1910","300342",""
"K1910","300417","Principale"
"K1910","300449",""
"K1910","300459",""
"K1910","300461",""
"K1910","300480",""
"K1910","300483",""
"K1910","300490",""
"K1910","300779",""
"K1910","300806",""
"K1910","300817",""
"K1910","403025",""
"K1910","403100",""
"K1910","403104",""
"K1910","404566",""
"K1910","405349",""
"K1910","477442",""
"K1910","478139",""
"K1910","483865","Principale"
"K1910","489959",""
"K1910","490426",""
"K1910","492079",""
"K1910","500706",""
"K1910","504943","Principale"
"K1910","511496","Principale"
"K1910","511515",""
"K1910","511516","Principale"
"K1910","511517",""
"K1910","511518","Principale"
"K1910","511519",""
"K1910","511520",""
"K1910","511521","Principale"
"K1910","511522","Principale"
"K1910","511523","Principale"
"K1910","511524","Principale"
"K1910","511525",""
"K1910","514928",""
"K2101","108353","Principale"
"K2101","108355","Principale"
"K2101","108356",""
"K2101","108471","Principale"
"K2101","108645",""
"K2101","108648",""
"K2101","118396",""
"K2101","119778","Principale"
"K2101","119779",""
"K2101","120501","Principale"
"K2101","121980","Principale"
"K2101","122074","Principale"
"K2101","122355",""
"K2101","123082","Principale"
"K2101","123485","Principale"
"K2101","126142","Principale"
"K2101","300018",""
"K2101","300024",""
"K2101","300027",""
"K2101","300251",""
"K2101","300416",""
"K2101","300460",""
"K2101","300469",""
"K2101","300479",""
"K2101","300483",""
"K2101","300779",""
"K2101","300806",""
"K2101","400328","Principale"
"K2101","403020",""
"K2101","403024",""
"K2101","403103",""
"K2101","403107",""
"K2101","403354",""
"K2101","404681",""
"K2101","405267",""
"K2101","405286",""
"K2101","405348",""
"K2101","476865",""
"K2101","477292",""
"K2101","482190",""
"K2101","482344","Principale"
"K2101","482726","Principale"
"K2101","491346",""
"K2101","491347",""
"K2101","493544","Principale"
"K2101","493710",""
"K2101","493925",""
"K2101","494243",""
"K2101","494549",""
"K2101","496677","Principale"
"K2101","498355",""
"K2101","499723","Principale"
"K2101","502313",""
"K2101","504040","Principale"
"K2101","505734",""
"K2101","506014",""
"K2101","506016",""
"K2101","506166",""
"K2101","506653","Principale"
"K2101","507044",""
"K2101","507542",""
"K2101","507701",""
"K2101","514306",""
"K2102","107774",""
"K2102","108303",""
"K2102","108387",""
"K2102","108471",""
"K2102","115277",""
"K2102","119312",""
"K2102","119778",""
"K2102","120153",""
"K2102","120501",""
"K2102","121075","Principale"
"K2102","121985",""
"K2102","122355",""
"K2102","123047",""
"K2102","123485","Principale"
"K2102","124046",""
"K2102","124845",""
"K2102","124847",""
"K2102","124854",""
"K2102","126436","Principale"
"K2102","300017",""
"K2102","300023","Principale"
"K2102","300024",""
"K2102","300027",""
"K2102","300416",""
"K2102","300436",""
"K2102","300465",""
"K2102","300483",""
"K2102","300779",""
"K2102","300799",""
"K2102","300806",""
"K2102","300829",""
"K2102","403020",""
"K2102","403025",""
"K2102","403095",""
"K2102","403103",""
"K2102","403104",""
"K2102","403107",""
"K2102","403631",""
"K2102","403826",""
"K2102","404681",""
"K2102","405244",""
"K2102","405267",""
"K2102","405286",""
"K2102","476865",""
"K2102","476869",""
"K2102","476870",""
"K2102","476954",""
"K2102","477288","Principale"
"K2102","477372",""
"K2102","477374",""
"K2102","477739",""
"K2102","479995","Principale"
"K2102","480001",""
"K2102","482189",""
"K2102","482191",""
"K2102","482192",""
"K2102","482624",""
"K2102","482722","Principale"
"K2102","482724","Principale"
"K2102","482726",""
"K2102","482727","Principale"
"K2102","485039",""
"K2102","485076",""
"K2102","485501",""
"K2102","485556","Principale"
"K2102","485982",""
"K2102","490005",""
"K2102","490019",""
"K2102","491346",""
"K2102","491347",""
"K2102","492613","Principale"
"K2102","493856","Principale"
"K2102","493922",""
"K2102","494246",""
"K2102","494938",""
"K2102","495044","Principale"
"K2102","496206",""
"K2102","497716","Principale"
"K2102","497834",""
"K2102","499729","Principale"
"K2102","500008",""
"K2102","502717","Principale"
"K2102","502786",""
"K2102","502791","Principale"
"K2102","502793",""
"K2102","502794","Principale"
"K2102","502796",""
"K2102","502797",""
"K2102","504040","Principale"
"K2102","504198","Principale"
"K2102","506690",""
"K2102","511235",""
"K2102","511236",""
"K2102","511237","Principale"
"K2102","511238","Principale"
"K2102","511239",""
"K2102","511240",""
"K2102","511242",""
"K2102","511245",""
"K2102","511246","Principale"
"K2102","511247",""
"K2102","511248",""
"K2102","511249",""
"K2103","23376",""
"K2103","100017",""
"K2103","100541",""
"K2103","108387",""
"K2103","108393",""
"K2103","115028","Principale"
"K2103","115268","Principale"
"K2103","117599",""
"K2103","119774",""
"K2103","120906",""
"K2103","124844",""
"K2103","124847","Principale"
"K2103","124851",""
"K2103","124862",""
"K2103","124863",""
"K2103","126431",""
"K2103","300009",""
"K2103","300023",""
"K2103","300025",""
"K2103","300119",""
"K2103","300251",""
"K2103","300323",""
"K2103","300339",""
"K2103","300361",""
"K2103","300401","Principale"
"K2103","300416",""
"K2103","300426",""
"K2103","300435","Principale"
"K2103","300436",""
"K2103","300440","Principale"
"K2103","300441",""
"K2103","300445",""
"K2103","300449","Principale"
"K2103","300467",""
"K2103","300483",""
"K2103","300488",""
"K2103","300489",""
"K2103","300805",""
"K2103","300818",""
"K2103","300835",""
"K2103","300847",""
"K2103","403009",""
"K2103","403020",""
"K2103","403100",""
"K2103","403103",""
"K2103","403104",""
"K2103","405244",""
"K2103","479993",""
"K2103","480392",""
"K2103","482039",""
"K2103","484218",""
"K2103","484221",""
"K2103","484223",""
"K2103","485147",""
"K2103","485981","Principale"
"K2103","485992",""
"K2103","491346",""
"K2103","491347",""
"K2103","491929",""
"K2103","493961",""
"K2103","494466",""
"K2103","494721",""
"K2103","494925",""
"K2103","495241","Principale"
"K2103","495350","Principale"
"K2103","496574","Principale"
"K2103","497155",""
"K2103","497655",""
"K2103","503251","Principale"
"K2103","503252",""
"K2103","503253",""
"K2103","503254",""
"K2103","503255",""
"K2103","503256",""
"K2103","503257",""
"K2103","503259",""
"K2103","503260",""
"K2103","503262",""
"K2103","503263",""
"K2103","505430",""
"K2103","511377",""
"K2103","511378","Principale"
"K2103","511379",""
"K2103","511380",""
"K2103","511381",""
"K2103","511382",""
"K2103","511383","Principale"
"K2103","511384","Principale"
"K2103","514147",""
"K2104","23374",""
"K2104","107371",""
"K2104","107939",""
"K2104","108393",""
"K2104","108394","Principale"
"K2104","108396",""
"K2104","108406",""
"K2104","300036","Principale"
"K2104","300082",""
"K2104","300412",""
"K2104","300426",""
"K2104","300441","Principale"
"K2104","300442",""
"K2104","300449",""
"K2104","300465",""
"K2104","300469",""
"K2104","300470",""
"K2104","300473",""
"K2104","300783",""
"K2104","300800",""
"K2104","300806",""
"K2104","300818",""
"K2104","300824",""
"K2104","300825",""
"K2104","403100",""
"K2104","403103",""
"K2104","404681",""
"K2104","404867",""
"K2104","405244",""
"K2104","405267",""
"K2104","479997",""
"K2104","491850",""
"K2104","492217",""
"K2104","492461",""
"K2104","493096",""
"K2104","494087",""
"K2104","496738",""
"K2104","496793",""
"K2104","496865",""
"K2104","498297",""
"K2104","499150",""
"K2104","502244","Principale"
"K2104","502245","Principale"
"K2104","502246","Principale"
"K2104","502248",""
"K2104","502249","Principale"
"K2104","502250",""
"K2104","502251",""
"K2104","502252",""
"K2104","502253","Principale"
"K2104","502254","Principale"
"K2104","511164",""
"K2104","511169",""
"K2104","511170",""
"K2105","23376",""
"K2105","100799",""
"K2105","108415",""
"K2105","108416",""
"K2105","108417",""
"K2105","108418",""
"K2105","108471",""
"K2105","108491",""
"K2105","108990","Principale"
"K2105","117800",""
"K2105","117801",""
"K2105","117802",""
"K2105","117803",""
"K2105","117804",""
"K2105","117805",""
"K2105","117806",""
"K2105","117807",""
"K2105","117808",""
"K2105","117810",""
"K2105","117811",""
"K2105","117812",""
"K2105","117813",""
"K2105","117814",""
"K2105","117815",""
"K2105","117816",""
"K2105","117817",""
"K2105","117818",""
"K2105","117819",""
"K2105","117820",""
"K2105","117822",""
"K2105","117853",""
"K2105","118216","Principale"
"K2105","119153",""
"K2105","119154",""
"K2105","119519",""
"K2105","119833",""
"K2105","124016","Principale"
"K2105","124017",""
"K2105","124847",""
"K2105","124849",""
"K2105","125222","Principale"
"K2105","126515",""
"K2105","300018","Principale"
"K2105","300022","Principale"
"K2105","300094",""
"K2105","300095",""
"K2105","300416",""
"K2105","300426","Principale"
"K2105","300469",""
"K2105","300479",""
"K2105","300490",""
"K2105","300497",""
"K2105","300778",""
"K2105","300824",""
"K2105","300829",""
"K2105","300847",""
"K2105","300849",""
"K2105","300878",""
"K2105","400547",""
"K2105","403020",""
"K2105","403100",""
"K2105","403103",""
"K2105","403106",""
"K2105","403826",""
"K2105","405244",""
"K2105","478873",""
"K2105","483390",""
"K2105","489413",""
"K2105","490005",""
"K2105","510676",""
"K2105","510677",""
"K2105","510678",""
"K2105","510679",""
"K2105","510680",""
"K2105","510681",""
"K2105","510725","Principale"
"K2105","510726","Principale"
"K2105","510727","Principale"
"K2105","510728","Principale"
"K2105","510729",""
"K2105","510730",""
"K2105","510731",""
"K2105","510732",""
"K2105","510733","Principale"
"K2105","510734","Principale"
"K2105","510735",""
"K2105","510736",""
"K2105","510738",""
"K2105","510739",""
"K2105","511126",""
"K2105","511127","Principale"
"K2105","511128","Principale"
"K2105","511129",""
"K2105","511130",""
"K2105","511131",""
"K2105","511132",""
"K2105","511133",""
"K2105","514149",""
"K2105","514329",""
"K2106","23376",""
"K2106","100090",""
"K2106","103927",""
"K2106","107374",""
"K2106","107469",""
"K2106","108394","Principale"
"K2106","108395",""
"K2106","108412",""
"K2106","108471","Principale"
"K2106","108475","Principale"
"K2106","108476",""
"K2106","108489",""
"K2106","118216",""
"K2106","119375",""
"K2106","123934",""
"K2106","124849",""
"K2106","124851",""
"K2106","124862","Principale"
"K2106","126431",""
"K2106","300018","Principale"
"K2106","300022","Principale"
"K2106","300031","Principale"
"K2106","300412",""
"K2106","300416",""
"K2106","300426",""
"K2106","300431","Principale"
"K2106","300441","Principale"
"K2106","300449","Principale"
"K2106","300458",""
"K2106","300469",""
"K2106","300473",""
"K2106","300478",""
"K2106","300488",""
"K2106","300800",""
"K2106","300824",""
"K2106","300835",""
"K2106","400259","Principale"
"K2106","403020",""
"K2106","403100",""
"K2106","403104",""
"K2106","403334",""
"K2106","403826",""
"K2106","404682",""
"K2106","405244",""
"K2106","405259",""
"K2106","479997",""
"K2106","480322",""
"K2106","481425",""
"K2106","484218",""
"K2106","484221",""
"K2106","484223",""
"K2106","485013",""
"K2106","485144",""
"K2106","485147",""
"K2106","485151",""
"K2106","485152",""
"K2106","485981","Principale"
"K2106","485992",""
"K2106","489566",""
"K2106","491850",""
"K2106","491920",""
"K2106","491941",""
"K2106","492461",""
"K2106","492510",""
"K2106","493961",""
"K2106","495604",""
"K2106","496503",""
"K2106","496758",""
"K2106","496865",""
"K2106","499229",""
"K2106","501502",""
"K2106","501931",""
"K2106","501935",""
"K2106","501936",""
"K2106","502246",""
"K2106","502471",""
"K2106","503258",""
"K2106","504044",""
"K2106","505422",""
"K2106","505426",""
"K2106","505429",""
"K2106","505432",""
"K2106","505703",""
"K2106","505907",""
"K2106","506167",""
"K2106","506168","Principale"
"K2106","506290",""
"K2106","506294",""
"K2106","506301",""
"K2106","506620",""
"K2106","506721",""
"K2106","506722",""
"K2106","507998",""
"K2106","514670",""
"K2107","23376",""
"K2107","101065",""
"K2107","108412","Principale"
"K2107","108471",""
"K2107","108475","Principale"
"K2107","108476","Principale"
"K2107","108478",""
"K2107","108489","Principale"
"K2107","108491","Principale"
"K2107","108517","Principale"
"K2107","115283",""
"K2107","118135",""
"K2107","118216",""
"K2107","118219",""
"K2107","118220",""
"K2107","118230",""
"K2107","118357",""
"K2107","118750",""
"K2107","118899",""
"K2107","124847","Principale"
"K2107","124863",""
"K2107","126431",""
"K2107","300022","Principale"
"K2107","300412",""
"K2107","300416",""
"K2107","300458",""
"K2107","300465",""
"K2107","300469",""
"K2107","300478",""
"K2107","300800",""
"K2107","300835",""
"K2107","400080",""
"K2107","400259","Principale"
"K2107","400407","Principale"
"K2107","403020",""
"K2107","403100",""
"K2107","403104",""
"K2107","403826",""
"K2107","404166",""
"K2107","404682",""
"K2107","405244",""
"K2107","483139","Principale"
"K2107","485152",""
"K2107","492753",""
"K2107","494123",""
"K2107","494649",""
"K2107","496154",""
"K2107","496503",""
"K2107","497557",""
"K2107","498926",""
"K2107","498967",""
"K2107","502468","Principale"
"K2107","503256",""
"K2107","505427",""
"K2107","511060",""
"K2107","514671",""
"K2107","514816",""
"K2108","23380",""
"K2108","100541","Principale"
"K2108","101065",""
"K2108","101312",""
"K2108","102460",""
"K2108","102553",""
"K2108","104548",""
"K2108","104585",""
"K2108","107539",""
"K2108","108056",""
"K2108","108159",""
"K2108","108302",""
"K2108","108475",""
"K2108","108517","Principale"
"K2108","108520","Principale"
"K2108","108523",""
"K2108","108537","Principale"
"K2108","108784",""
"K2108","108787",""
"K2108","108788",""
"K2108","108816",""
"K2108","115287",""
"K2108","118211",""
"K2108","118221",""
"K2108","118224",""
"K2108","118249",""
"K2108","118251",""
"K2108","118256",""
"K2108","118396",""
"K2108","118750",""
"K2108","118897",""
"K2108","118899",""
"K2108","118902",""
"K2108","120501",""
"K2108","122320","Principale"
"K2108","122927","Principale"
"K2108","123585",""
"K2108","123952",""
"K2108","125897",""
"K2108","126194",""
"K2108","300022","Principale"
"K2108","300026",""
"K2108","300085","Principale"
"K2108","300416",""
"K2108","300426",""
"K2108","300458",""
"K2108","300460",""
"K2108","300479",""
"K2108","300490",""
"K2108","300492","Principale"
"K2108","300779",""
"K2108","300829",""
"K2108","403020",""
"K2108","403025",""
"K2108","403100",""
"K2108","403103",""
"K2108","403104",""
"K2108","403107",""
"K2108","404577",""
"K2108","477091",""
"K2108","477095","Principale"
"K2108","480389",""
"K2108","482192",""
"K2108","482478",""
"K2108","485982",""
"K2108","496089","Principale"
"K2108","496142",""
"K2108","497119",""
"K2108","497176",""
"K2108","497835",""
"K2108","498303",""
"K2108","501969",""
"K2108","502458","Principale"
"K2108","504166","Principale"
"K2108","504168",""
"K2108","504169",""
"K2108","504170","Principale"
"K2108","504172",""
"K2108","504173",""
"K2108","504174",""
"K2108","504175",""
"K2108","504176",""
"K2108","504177",""
"K2108","504178",""
"K2108","504179","Principale"
"K2108","504180",""
"K2108","504181",""
"K2108","514400",""
"K2109","23374",""
"K2109","23380",""
"K2109","38055",""
"K2109","108396",""
"K2109","108471",""
"K2109","108475","Principale"
"K2109","108476","Principale"
"K2109","108478","Principale"
"K2109","108489","Principale"
"K2109","108491","Principale"
"K2109","108523",""
"K2109","118260","Principale"
"K2109","118261",""
"K2109","123082",""
"K2109","124847","Principale"
"K2109","126431",""
"K2109","300018","Principale"
"K2109","300022","Principale"
"K2109","300412",""
"K2109","300416",""
"K2109","300426",""
"K2109","300478",""
"K2109","300603",""
"K2109","300800",""
"K2109","300818",""
"K2109","300829",""
"K2109","300835",""
"K2109","400259","Principale"
"K2109","400407","Principale"
"K2109","403100",""
"K2109","403103",""
"K2109","403104",""
"K2109","405244",""
"K2109","405286",""
"K2109","479939",""
"K2109","479997",""
"K2109","480390",""
"K2109","482039",""
"K2109","485144",""
"K2109","485147",""
"K2109","491908","Principale"
"K2109","493648",""
"K2109","494171",""
"K2109","494648",""
"K2109","495606",""
"K2109","496130","Principale"
"K2109","496140",""
"K2109","496746",""
"K2109","498863",""
"K2109","499182",""
"K2109","499320",""
"K2109","501926",""
"K2109","501927",""
"K2109","501929",""
"K2109","501930",""
"K2109","501932",""
"K2109","501935",""
"K2109","501937",""
"K2109","501938",""
"K2109","501939",""
"K2109","501940",""
"K2109","501943",""
"K2109","511180",""
"K2109","514671",""
"K2110","23374",""
"K2110","108568","Principale"
"K2110","110527",""
"K2110","119596","Principale"
"K2110","123049","Principale"
"K2110","123455",""
"K2110","123456",""
"K2110","123457",""
"K2110","123656","Principale"
"K2110","124377","Principale"
"K2110","124590","Principale"
"K2110","126452",""
"K2110","126453",""
"K2110","126454",""
"K2110","126455",""
"K2110","126456",""
"K2110","126457",""
"K2110","126458",""
"K2110","140977","Émergente"
"K2110","300018","Principale"
"K2110","300022",""
"K2110","300026",""
"K2110","300119",""
"K2110","300147",""
"K2110","300149",""
"K2110","300251",""
"K2110","300270",""
"K2110","300361",""
"K2110","300366",""
"K2110","300380",""
"K2110","300405",""
"K2110","300408",""
"K2110","300410",""
"K2110","300412",""
"K2110","300426",""
"K2110","300431",""
"K2110","300450",""
"K2110","300462",""
"K2110","300463",""
"K2110","300464",""
"K2110","300473",""
"K2110","300478",""
"K2110","300480",""
"K2110","300490",""
"K2110","300492",""
"K2110","300510",""
"K2110","300779",""
"K2110","300820",""
"K2110","300835",""
"K2110","300840",""
"K2110","402008","Émergente"
"K2110","403020",""
"K2110","403025",""
"K2110","403103",""
"K2110","403106",""
"K2110","403123",""
"K2110","403826",""
"K2110","404565",""
"K2110","405286",""
"K2110","405349",""
"K2110","477368",""
"K2110","480121",""
"K2110","485526",""
"K2110","490503",""
"K2110","490504",""
"K2110","491616",""
"K2110","491634",""
"K2110","491636",""
"K2110","491637",""
"K2110","491638",""
"K2110","491639",""
"K2110","491812",""
"K2110","492799",""
"K2110","493259",""
"K2110","495772",""
"K2110","496070",""
"K2110","496091",""
"K2110","496592",""
"K2110","496733",""
"K2110","496927",""
"K2110","497483",""
"K2110","497834",""
"K2110","499230","Principale"
"K2110","499265","Principale"
"K2110","499272",""
"K2110","499329","Principale"
"K2110","499422","Principale"
"K2110","499424",""
"K2110","505725","Principale"
"K2110","505727",""
"K2110","512463",""
"K2110","512488",""
"K2110","512602",""
"K2110","512609","Principale"
"K2110","512620","Principale"
"K2110","512650","Principale"
"K2111","103926",""
"K2111","104364",""
"K2111","108355",""
"K2111","108471",""
"K2111","108476","Principale"
"K2111","118261",""
"K2111","118396",""
"K2111","120501",""
"K2111","121329",""
"K2111","124040",""
"K2111","124046",""
"K2111","124338","Principale"
"K2111","124339",""
"K2111","124849",""
"K2111","126194",""
"K2111","126284",""
"K2111","126285",""
"K2111","300017","Principale"
"K2111","300018","Principale"
"K2111","300026","Principale"
"K2111","300027",""
"K2111","300416",""
"K2111","300467",""
"K2111","300479",""
"K2111","300492",""
"K2111","300806",""
"K2111","300823",""
"K2111","300837",""
"K2111","300846",""
"K2111","403005",""
"K2111","403020",""
"K2111","403103",""
"K2111","403104",""
"K2111","403106",""
"K2111","403107",""
"K2111","403334",""
"K2111","404681",""
"K2111","405267",""
"K2111","405286",""
"K2111","405348",""
"K2111","476865",""
"K2111","477372",""
"K2111","478397",""
"K2111","482192",""
"K2111","482222",""
"K2111","482619","Principale"
"K2111","482724",""
"K2111","482727",""
"K2111","482733",""
"K2111","484605","Principale"
"K2111","490623",""
"K2111","491346",""
"K2111","491347",""
"K2111","492825",""
"K2111","496183",""
"K2111","498190",""
"K2111","498351",""
"K2111","499107",""
"K2111","499244",""
"K2111","499321",""
"K2111","501967",""
"K2111","501969",""
"K2111","501970","Principale"
"K2111","501973","Principale"
"K2111","501974","Principale"
"K2111","501975","Principale"
"K2111","501976",""
"K2111","514425",""
"K2111","514724",""
"K2112","100343",""
"K2112","107774",""
"K2112","108295","Principale"
"K2112","108353",""
"K2112","108356","Principale"
"K2112","108382",""
"K2112","108523",""
"K2112","108643",""
"K2112","108645","Principale"
"K2112","115297",""
"K2112","116918",""
"K2112","122257","Principale"
"K2112","123916","Principale"
"K2112","126038",""
"K2112","300412",""
"K2112","300417",""
"K2112","300426",""
"K2112","300458",""
"K2112","300483",""
"K2112","300493",""
"K2112","300621",""
"K2112","300799",""
"K2112","300806",""
"K2112","300823",""
"K2112","300829",""
"K2112","300837",""
"K2112","300846",""
"K2112","400164",""
"K2112","400767",""
"K2112","403020",""
"K2112","403103",""
"K2112","403104",""
"K2112","405285",""
"K2112","405286",""
"K2112","405287",""
"K2112","477209",""
"K2112","477699",""
"K2112","477741",""
"K2112","483135",""
"K2112","489978",""
"K2112","491346",""
"K2112","491347",""
"K2112","491962",""
"K2112","492813","Principale"
"K2112","492816","Principale"
"K2112","493063","Principale"
"K2112","494261",""
"K2112","494737",""
"K2112","499174",""
"K2112","501396",""
"K2112","504279","Principale"
"K2112","504280",""
"K2112","504281","Principale"
"K2112","504282","Principale"
"K2112","504283",""
"K2112","504284",""
"K2112","504285",""
"K2112","504286",""
"K2112","511313",""
"K2112","511314",""
"K2112","511316","Principale"
"K2112","511318","Principale"
"K2112","514650",""
"K2112","514651",""
"K2112","514652",""
"K2113","100017",""
"K2113","107371","Principale"
"K2113","107469",""
"K2113","107939",""
"K2113","108393",""
"K2113","108396",""
"K2113","108406","Principale"
"K2113","108411","Principale"
"K2113","108476",""
"K2113","115272",""
"K2113","115321",""
"K2113","300014",""
"K2113","300022",""
"K2113","300036",""
"K2113","300410",""
"K2113","300412",""
"K2113","300421",""
"K2113","300426",""
"K2113","300441",""
"K2113","300442",""
"K2113","300449","Principale"
"K2113","300465",""
"K2113","300470",""
"K2113","300483",""
"K2113","300597","Principale"
"K2113","300598",""
"K2113","300806",""
"K2113","300818",""
"K2113","300825",""
"K2113","300840",""
"K2113","300847",""
"K2113","400080","Principale"
"K2113","400097",""
"K2113","404186","Principale"
"K2113","404512",""
"K2113","404550",""
"K2113","404684",""
"K2113","405244",""
"K2113","405267",""
"K2113","482711","Principale"
"K2113","485432","Principale"
"K2113","487073","Principale"
"K2113","489932","Principale"
"K2113","490065",""
"K2113","494087",""
"K2114","23378",""
"K2114","23381",""
"K2114","103848",""
"K2114","108353",""
"K2114","115839","Principale"
"K2114","119779","Principale"
"K2114","300412",""
"K2114","300465",""
"K2114","300467",""
"K2114","300846",""
"K2114","402167",""
"K2114","403020",""
"K2114","403103",""
"K2114","403122","Émergente"
"K2114","476865",""
"K2114","476920",""
"K2114","477288","Principale"
"K2114","477289",""
"K2114","477293",""
"K2114","477294",""
"K2114","477296",""
"K2114","482245",""
"K2114","482284",""
"K2114","482619","Principale"
"K2114","482620","Principale"
"K2114","482621",""
"K2114","482622","Émergente"
"K2114","482623",""
"K2114","482624",""
"K2114","482625","Principale"
"K2114","482626","Principale"
"K2114","482627","Principale"
"K2114","482628",""
"K2114","482629",""
"K2114","482630",""
"K2114","482631",""
"K2114","482632",""
"K2114","489918",""
"K2114","490147",""
"K2114","491115",""
"K2114","514153",""
"K2114","514552",""
"K2114","514570",""
"K2114","514590",""
"K2115","100017",""
"K2115","107371","Principale"
"K2115","107939","Principale"
"K2115","108393",""
"K2115","108406",""
"K2115","115093",""
"K2115","115277","Principale"
"K2115","120906","Principale"
"K2115","123990",""
"K2115","300014","Principale"
"K2115","300022",""
"K2115","300036",""
"K2115","300082",""
"K2115","300426","Émergente"
"K2115","300441",""
"K2115","300442","Principale"
"K2115","300449",""
"K2115","300465",""
"K2115","300467",""
"K2115","300469",""
"K2115","300470",""
"K2115","300489",""
"K2115","300829",""
"K2115","300847",""
"K2115","403020",""
"K2115","403100",""
"K2115","404166",""
"K2115","404682",""
"K2115","405244",""
"K2115","476904",""
"K2115","479993",""
"K2115","479997",""
"K2115","479999",""
"K2115","480001","Principale"
"K2115","480002",""
"K2115","485144",""
"K2115","485147",""
"K2115","485148",""
"K2115","485149",""
"K2115","485151",""
"K2115","485152",""
"K2115","485154",""
"K2115","485155","Principale"
"K2116","23374",""
"K2116","23378",""
"K2116","100090",""
"K2116","100129",""
"K2116","101360",""
"K2116","101489",""
"K2116","102216",""
"K2116","103872",""
"K2116","110161",""
"K2116","110573",""
"K2116","115872",""
"K2116","116902",""
"K2116","117171",""
"K2116","117206",""
"K2116","117708",""
"K2116","119596",""
"K2116","120246",""
"K2116","121173",""
"K2116","121207",""
"K2116","121224",""
"K2116","121257",""
"K2116","121405",""
"K2116","121427",""
"K2116","121673",""
"K2116","122552",""
"K2116","123082",""
"K2116","124677",""
"K2116","125934",""
"K2116","300001",""
"K2116","300004",""
"K2116","300307","Principale"
"K2116","300323",""
"K2116","300339",""
"K2116","300341",""
"K2116","300345",""
"K2116","300361",""
"K2116","300384","Principale"
"K2116","300401","Principale"
"K2116","300426",""
"K2116","300436",""
"K2116","300440","Principale"
"K2116","300441",""
"K2116","300461",""
"K2116","300469",""
"K2116","300483",""
"K2116","300487",""
"K2116","300489",""
"K2116","300779",""
"K2116","300806",""
"K2116","300835",""
"K2116","300837",""
"K2116","400396",""
"K2116","400550",""
"K2116","403020",""
"K2116","403103",""
"K2116","403126",""
"K2116","403287",""
"K2116","403853","Principale"
"K2116","405170",""
"K2116","405348",""
"K2116","476782","Principale"
"K2116","477728",""
"K2116","478415",""
"K2116","480318",""
"K2116","480319","Principale"
"K2116","480321","Principale"
"K2116","480322",""
"K2116","480323",""
"K2116","480324",""
"K2116","480326",""
"K2116","480327",""
"K2116","480328","Principale"
"K2116","480329","Principale"
"K2116","480700",""
"K2116","482531",""
"K2116","482535",""
"K2116","484393",""
"K2116","484820",""
"K2116","485494","Principale"
"K2116","485496",""
"K2116","485497","Principale"
"K2116","485498",""
"K2116","485499",""
"K2116","485500",""
"K2116","489746",""
"K2116","490036",""
"K2116","490504",""
"K2116","491783",""
"K2116","491784",""
"K2116","491786",""
"K2116","491787",""
"K2116","491788",""
"K2116","491789",""
"K2116","491790",""
"K2116","491791",""
"K2116","491792",""
"K2116","491794",""
"K2116","491795",""
"K2116","491796",""
"K2116","491797",""
"K2116","491798",""
"K2116","491799",""
"K2116","491800",""
"K2116","491801",""
"K2116","491802",""
"K2116","491811",""
"K2116","491812",""
"K2116","491813",""
"K2116","491814",""
"K2116","491815",""
"K2116","491816",""
"K2116","515254",""
"K2117","100017",""
"K2117","100541","Principale"
"K2117","108353",""
"K2117","115268",""
"K2117","115277",""
"K2117","118255",""
"K2117","123966",""
"K2117","124844",""
"K2117","300023",""
"K2117","300025",""
"K2117","300119",""
"K2117","300426",""
"K2117","300436",""
"K2117","300440",""
"K2117","300441",""
"K2117","300445","Principale"
"K2117","300483",""
"K2117","300489",""
"K2117","300490",""
"K2117","300779",""
"K2117","300817",""
"K2117","300847",""
"K2117","403020",""
"K2117","403100",""
"K2117","405244",""
"K2117","476870",""
"K2117","480389",""
"K2117","480390",""
"K2117","480392",""
"K2117","480393",""
"K2117","480394","Principale"
"K2117","485551","Principale"
"K2117","485552","Principale"
"K2117","485553","Principale"
"K2117","485554","Principale"
"K2117","485555","Principale"
"K2117","485556","Émergente"
"K2117","491346",""
"K2117","491347",""
"K2117","514670",""
"K2117","514671",""
"K2118","100090",""
"K2118","102216",""
"K2118","107469",""
"K2118","108394",""
"K2118","108471","Principale"
"K2118","120889",""
"K2118","122138",""
"K2118","122333",""
"K2118","123934",""
"K2118","124849","Principale"
"K2118","124851",""
"K2118","124862","Principale"
